date,location_id,city,state,region,sessions,page_views,bounce_rate,conversion_rate,online_orders,avg_order_value,revenue,ad_spend_social,ad_spend_search,ad_spend_display,impressions_social,impressions_search,impressions_display,clicks_social,clicks_search,clicks_display
2025-10-14,PHI-001,Philadelphia,PA,Northeast,841,3207,0.4685,0.0392,32,,761.92,252.06,301.34,216.54,10106,4713,13204,241,260,209
2025-10-16,PHI-001,Philadelphia,PA,Northeast,901,3836,0.6199,0.0376,33,34.6,1141.8,437.58,369.42,240.75,12064,7189,13358,386,488,152
2025-10-19,PHI-001,Philadelphia,PA,Northeast,1298,5718,0.489,0.0605,78,,2318.16,213.8,561.28,257.4,5901,15147,16234,151,746,137
2025-10-20,PHI-001,Philadelphia,PA,Northeast,693,2155,0.503,0.0773,53,25.31,1341.43,447.39,438.53,196.27,13548,9171,13075,468,496,169
2025-10-21,PHI-001,Philadelphia,PA,Northeast,684,2808,0.4605,0.0454,31,29.33,909.23,446.87,220.17,130.73,17938,4580,9107,598,205,86
2025/10/22,PHI-001,Philadelphia,PA,Northeast,864,3390,0.4028,0.0613,52,29.27,1522.04,288.38,354.4,289.46,9604,8922,19737,179,402,209
10/23/2025,PHI-001,Philadelphia,PA,Northeast,602,1865,0.6386,0.0465,27,25.01,675.27,,547.0,107.65,6803,13370,7008,155,931,71
2025-10-24,PHI-001,Philadelphia,PA,Northeast,1135,4162,0.611,0.0779,88,31.86,2803.68,166.64,320.18,281.9,4526,5784,16807,137,379,167
2025-10-25,PHI-001,Philadelphia,PA,Northeast,1236,5397,0.6161,0.0659,81,28.33,2294.73,313.24,376.27,193.76,8214,7678,10754,219,466,137
2025-10-26,PHI-001,Philadelphia,PA,Northeast,1349,4873,0.3649,0.0276,37,22.58,835.46,397.61,284.86,125.74,13990,5106,8105,327,185,85
2025-10-27,PHI-001,Philadelphia,PA,Northeast,1104,4078,0.4018,0.0575,63,24.68,1554.84,255.96,365.47,116.99,8629,10896,5959,225,395,60
10/28/2025,PHI-001,Philadelphia,PA,Northeast,835,3284,0.5803,0.0528,44,32.85,1445.4,428.52,518.95,171.36,11944,14430,9564,298,649,161
2024-10-28,SA-001,San Antonio,TX,South,856,3122,0.4737,0.0606,51,23.8,1213.8,195.27,407.97,120.54,4920,12024,8433,167,709,71
2024-10-29,SA_001,San Antonio,TX,South,767,2995,0.446,0.0206,15,18.52,277.8,316.82,472.17,184.09,11687,12774,8799,292,423,89
2024-10-31,SA-001,San Antonio,TX,South,681,2990,0.4202,0.069,46,25.8,1186.8,272.53,291.55,290.53,9959,8136,12982,321,469,223
2024-11-02,SA-001,San Antonio,TX,South,1146,3838,0.3994,0.056,64,18.64,1192.96,151.17,389.3,250.31,3859,8631,16839,101,315,147
11/03/2024,SA-001,San Antonio,TX,South,1366,5546,0.4451,0.0269,36,27.68,996.48,239.41,590.79,146.37,8072,10678,7792,206,469,97
2024-11-04,SA-001,San Antonio,TX,South,724,3207,0.4292,0.0676,48,28.42,1364.16,425.65,297.26,212.9,12182,6594,11565,300,260,166
2024-11-05,SA-001,San Antonio,TX,South,713,2748,,0.0654,46,32.24,1483.04,261.99,437.05,233.76,10994,8004,14473,343,253,228
2024-11-06,SA-001,San Antonio,TX,South,821,3090,0.5215,0.0366,30,33.77,1013.1,187.71,463.08,273.95,5079,7882,15971,101,514,136
2024-11-07,SA-001,San Antonio,TX,South,979,3263,0.6221,0.0551,53,27.44,1454.32,449.26,262.57,137.18,17556,6279,9257,447,329,144
2024-11-08,SA-001,San Antonio,TX,South,1337,5080,0.4907,0.0332,44,29.08,1279.52,224.18,374.94,176.96,5726,8433,10101,142,526,174
2024-11-10,SA-001,San Antonio,TX,South,1131,3935,0.6335,0.0737,83,30.53,2533.99,372.13,474.51,103.44,12588,8764,4702,427,404,44
2024-11-10,SA-001,San Antonio,TX,South,1131,3935,0.6335,0.0737,83,30.53,2533.99,372.13,474.51,103.44,12588,8764,4702,427,404,44
2024-11-11,SA-001,San Antonio,TX,South,970,3242,0.5252,0.0704,68,34.29,2331.72,282.69,311.18,227.5,10197,8012,13128,325,417,193
2024-11-12,SA-001,San Antonio,TX,South,964,3296,0.5725,0.0403,38,28.84,1095.92,,548.17,289.11,7865,11950,17620,121,397,174
2024-11-15,SA_001,San Antonio,TX,South,1409,6207,0.6311,0.0335,47,27.89,1310.83,381.27,244.66,295.7,15060,4296,12577,368,211,100
2024/11/16,SA-001,San Antonio,TX,South,1088,4310,0.5006,0.0787,85,25.51,2168.35,304.77,249.45,188.61,8831,5218,9445,205,351,120
2024-11-18,SA-001,San Antonio,TX,South,746,2898,0.6165,0.0489,36,29.37,1057.32,153.58,215.64,165.64,6373,5656,9860,189,293,81
2024-11-20,SA-001,San Antonio,TX,South,1075,3282,0.5079,0.0292,31,34.03,926.89,260.95,515.68,247.03,11410,10078,11694,263,307,172
2024-11-21,SA-001,San Antonio,TX,South,559,1983,0.5463,0.0227,12,19.18,230.16,250.71,320.35,289.79,9044,5467,17035,139,355,233
2024-11-22,SA-001,San Antonio,TX,South,1057,4210,0.6187,0.0695,73,34.1,2489.3,217.58,462.17,142.23,6386,8962,6287,116,398,98
2024-11-25,SA-001,San Antonio,TX,South,574,2371,0.5392,0.0626,35,25.12,879.2,332.24,508.17,245.93,10032,9236,16530,292,283,248
2024-11-26,SA-001,San Antonio,TX,South,742,2458,0.5562,0.0426,31,30.69,863.82,433.57,284.3,199.56,10959,6780,13781,358,466,242
2024-11-27,SA-001,San Antonio,TX,South,499,1483,0.4257,0.0357,17,25.25,429.25,260.91,292.65,130.96,8344,6240,5738,192,312,68
2024-11-28,SA-001,San Antonio,TX,South,564,1875,0.434,0.0222,12,19.49,233.88,,513.46,123.95,12994,12723,5290,282,634,91
2024-11-30,SA-001,San Antonio,TX,South,690,2239,0.3814,0.0311,21,22.81,479.01,354.66,400.09,226.57,13119,10751,14082,271,746,148
2024/12/02,SA-001,San Antonio,TX,South,771,2794,0.4786,0.0213,16,21.62,345.92,207.7,298.61,178.44,6543,5217,11949,205,296,95
2024-12-04,SA-001,San Antonio,TX,South,664,2177,0.4477,0.0405,26,19.92,517.92,,372.1,130.49,10577,8558,8894,341,380,77
2024-12-05,SA-001,San Antonio,TX,South,663,1863,0.4706,0.0525,34,29.04,987.36,232.16,550.73,284.53,9040,11884,15400,162,445,170
2024-12-06,SA-001,San Antonio,TX,South,893,2735,0.4728,0.0469,41,33.61,1378.01,237.43,552.84,167.15,8341,12511,7305,230,521,86
2024-12-07,SA-001,San Antonio,TX,South,925,2894,0.3719,0.045,41,24.22,993.02,197.09,546.53,245.54,8413,11549,11741,263,791,94
2024-12-08,SA-001,San Antonio,TX,South,580,2325,0.4119,0.0264,15,,340.07,162.37,282.95,236.12,4778,5091,14078,147,288,237
2024-12-09,SA-001,San Antonio,TX,South,731,3126,0.6114,0.0333,24,27.22,653.28,424.33,457.78,173.07,12254,7624,8355,400,501,113
2024/12/11,SA-001,San Antonio,TX,South,484,2051,0.4207,0.0428,20,19.48,389.6,435.17,364.16,297.77,12398,6246,19618,308,347,182
12/12/2024,SA-001,San Antonio,TX,South,650,2291,0.5424,0.0766,49,31.31,1534.19,436.64,250.15,112.07,13440,4042,7395,428,265,95
2024-12-14,SA-001,San Antonio,TX,South,1007,3535,0.4623,0.0788,79,22.04,1741.16,378.84,422.86,261.9,16539,7064,10805,563,345,107
2024-12-17,SA_001,San Antonio,TX,South,559,1614,0.6037,0.0643,35,24.95,873.25,161.87,202.91,135.45,6157,3909,6577,193,256,82
2024-12-19,SA-001,San Antonio,TX,South,700,2206,0.3906,0.0472,33,29.7,980.1,248.39,214.87,159.34,9541,5401,9005,324,354,116
2024-12-20,SA-001,San Antonio,TX,South,1043,3012,0.4927,0.0578,60,32.2,1932.0,444.7,501.41,143.34,14773,12023,7983,362,529,141
2024-12-21,SA_001,San Antonio,TX,South,820,3647,0.5351,0.0233,19,21.61,410.59,193.44,452.06,115.56,5714,9239,6659,142,381,67
12/25/2024,SA-001,San Antonio,TX,South,420,1318,0.6264,0.0325,13,21.56,280.28,280.43,594.49,261.89,9160,15039,12102,318,898,112
2024-12-28,SA_001,San Antonio,TX,South,970,3708,0.5246,0.039,37,33.7,1246.9,250.33,244.05,233.18,9125,3766,9842,300,114,161
2024-12-30,SA-001,San Antonio,TX,South,653,2238,0.4916,0.0459,29,24.46,709.34,221.94,578.09,130.01,6372,16722,7256,192,822,65
2024-12-31,SA-001,San Antonio,TX,South,554,1834,0.3632,0.0482,26,26.72,694.72,188.55,398.4,236.45,8220,11037,12956,253,670,124
2025-01-01,SA-001,San Antonio,TX,South,609,2444,0.4703,0.0637,38,32.72,1177.56,245.17,582.84,118.72,7394,15066,5161,154,937,57
2025-01-02,SA-001,San Antonio,TX,South,397,1593,0.3777,0.0735,29,18.51,536.79,329.13,324.11,288.79,12537,7500,15671,392,282,126
01/03/2025,SA_001,San Antonio,TX,South,885,2634,0.5451,0.0222,19,20.21,383.99,213.97,288.66,118.09,9424,7064,7026,227,220,73
2025-01-06,SA-001,San Antonio,TX,South,668,2017,0.4696,0.0234,15,33.26,498.9,395.97,259.42,158.18,10873,7277,7303,328,268,128
2025-01-07,SA-001,San Antonio,TX,South,548,1941,0.4324,0.0652,35,20.91,731.85,402.89,457.69,278.91,17181,7732,11769,284,516,124
2025-01-08,SA-001,San Antonio,TX,South,565,1957,0.3941,0.0707,39,26.67,1040.13,247.43,504.5,146.72,10869,13258,7058,335,402,58
2025-01-10,SA-001,San Antonio,TX,South,1054,4159,0.5422,0.0646,68,31.53,2144.04,377.07,204.75,199.27,13941,5171,11790,358,274,175
2025/01/11,SA-001,San Antonio,TX,South,736,3270,0.5416,0.0493,36,32.32,1163.52,230.24,289.16,297.15,9576,8052,16065,226,435,134
2025-01-12,SA-001,San Antonio,TX,South,648,2347,0.6088,0.0229,14,34.73,486.22,214.28,207.42,282.39,5852,4130,14665,154,197,211
2025/01/13,SA-001,San Antonio,TX,South,648,1888,0.4301,0.0638,41,24.94,1022.54,269.02,282.2,275.75,9983,8007,13412,234,443,119
2025-01-14,SA-001,San Antonio,TX,South,566,2296,0.5038,0.0735,41,28.59,1172.19,309.82,494.28,231.23,10185,13338,9866,177,912,159
2025-01-16,SA-001,San Antonio,TX,South,537,1628,0.3507,0.0614,32,32.25,1032.0,253.21,502.67,185.78,8480,12735,11328,289,515,112
2025-01-18,SA-001,San Antonio,TX,South,981,4261,0.3804,0.0738,72,30.42,1917.04,160.41,437.57,279.28,4847,8989,15428,79,524,167
2025-01-20,SA-001,San Antonio,TX,South,450,1920,0.5224,0.0415,18,32.5,585.0,297.51,443.12,293.55,11048,9274,17654,205,356,244
2025-01-21,SA-001,San Antonio,TX,South,417,1227,0.4462,0.0261,10,33.15,303.51,165.22,211.75,165.63,5362,5605,6845,173,258,94
2025-01-22,SA-001,San Antonio,TX,South,681,2956,0.5173,0.0671,45,27.14,1221.3,361.16,522.13,111.85,14577,13816,6405,279,873,57
2025-01-23,SA-001,San Antonio,TX,South,782,2488,0.6462,0.0455,35,34.11,1193.85,192.17,459.8,203.17,7176,12481,9401,117,427,97
2025-01-24,SA-001,San Antonio,TX,South,901,4030,,0.0644,58,22.32,1294.56,217.0,283.55,112.24,6510,5387,5058,207,229,42
2025-01-26,SA-001,San Antonio,TX,South,1031,3245,0.4291,0.0634,65,29.51,1918.15,158.23,422.16,135.84,6018,7803,9477,97,524,144
2025-01-28,SA-001,San Antonio,TX,South,705,2327,0.4463,0.071,50,34.13,1706.5,160.0,508.72,176.27,5331,14435,7372,174,836,74
2025-01-29,SA-001,San Antonio,TX,South,589,2240,0.4511,0.0332,19,28.32,538.08,367.92,536.41,151.13,9617,11969,8868,331,363,155
2025-01-30,SA-001,San Antonio,TX,South,540,1986,0.3635,0.0286,15,20.09,301.35,231.09,589.51,159.71,7157,13784,10852,142,612,172
2025-01-31,SA-001,San Antonio,TX,South,1154,3985,0.6246,0.0465,53,28.99,1536.47,394.33,594.64,281.31,15757,9224,14168,409,520,199
2025-02-01,SA-001,San Antonio,TX,South,1290,4795,0.5902,0.076,98,22.84,2238.32,247.99,481.62,299.78,9890,12420,19004,311,594,207
2025-02-02,SA-001,San Antonio,TX,South,793,3465,0.5498,0.0452,35,31.66,1108.1,319.19,269.72,123.41,10492,6062,6106,311,346,51
2025-02-04,SA_001,San Antonio,TX,South,829,2422,0.4265,0.0671,55,34.23,1882.65,305.74,202.22,109.8,7889,3924,4466,230,157,51
2025-02-05,SA-001,San Antonio,TX,South,828,2345,0.6481,0.0531,43,28.48,1224.64,268.89,253.82,188.7,7047,7485,10550,203,404,162
2025-02-06,SA-001,San Antonio,TX,South,1059,3627,0.449,0.0213,22,22.46,494.12,156.46,547.21,285.94,4132,12289,12047,97,503,210
2025-02-08,SA-001,San Antonio,TX,South,1305,5634,0.5831,0.0294,38,22.58,858.04,270.6,223.16,172.44,11978,3680,9535,400,151,132
2025-02-09,SA-001,San Antonio,TX,South,1060,4580,0.3702,0.0253,26,31.68,823.68,283.18,250.8,288.35,10946,4811,15799,320,301,151
2025-02-10,SA-001,San Antonio,TX,South,824,3581,0.5226,0.0383,31,33.17,1028.27,242.86,335.9,252.15,8715,9558,11860,299,508,171
2025-02-12,SA-001,San Antonio,TX,South,771,3211,0.6061,0.0482,37,21.9,810.3,246.49,309.67,129.6,6711,5107,7275,117,179,97
2025-02-13,SA-001,San Antonio,TX,South,698,2652,0.5304,0.0736,51,21.2,1081.2,187.85,430.75,229.73,5487,9357,15148,136,628,123
2025-02-15,SA-001,San Antonio,TX,South,1288,5034,0.5973,0.0449,57,19.27,1098.39,233.24,378.13,293.19,10107,11311,14117,223,543,232
2025-02-16,SA-001,San Antonio,TX,South,862,2788,0.4347,0.0584,50,31.44,1572.0,413.42,328.28,262.45,11428,6841,15457,283,465,164
2025-02-17,SA-001,San Antonio,TX,South,802,3374,0.557,0.0783,62,18.55,1150.1,250.19,599.87,279.7,11018,16019,16942,200,1075,215
2025-02-18,SA-001,San Antonio,TX,South,758,3342,0.5166,0.0795,60,32.38,1942.8,370.61,458.05,185.28,12252,8483,12553,382,437,199
2025-02-19,SA-001,San Antonio,TX,South,890,3538,0.3639,0.0776,69,28.45,1963.05,180.78,341.95,195.64,7667,7524,10909,136,373,133
2025-02-20,SA-001,San Antonio,TX,South,734,2911,0.5908,0.0406,29,21.4,551.6,172.19,370.84,195.29,4518,9038,8643,72,513,70
02/21/2025,SA-001,San Antonio,TX,South,1213,3763,0.6462,0.0545,66,30.32,2001.12,233.61,312.56,210.44,6262,6466,12061,138,351,110
2025-02-24,SA-001,San Antonio,TX,South,724,3141,0.429,0.0749,54,28.24,1308.74,193.53,523.89,265.28,7016,14977,18421,244,810,218
2025-02-25,SA-001,San Antonio,TX,South,895,3845,0.5528,0.0731,65,23.24,1510.6,300.27,353.96,194.81,10385,6936,11006,317,222,114
2025-02-27,SA-001,San Antonio,TX,South,1015,3533,0.4573,0.0769,78,23.95,1868.1,277.36,446.96,129.14,11715,11093,6348,357,559,94
2025-02-28,SA-001,San Antonio,TX,South,798,3401,0.3738,0.0303,24,27.19,652.56,199.72,395.04,151.42,8142,8198,8857,130,251,104
2025-03-01,SA-001,San Antonio,TX,South,1124,3338,0.445,0.0332,37,29.48,929.14,156.06,231.0,279.16,5337,3819,11744,143,237,123
2025-03-02,SA-001,San Antonio,TX,South,1224,3489,0.5247,0.0422,51,33.39,1702.89,159.11,245.52,164.66,4939,5139,10752,168,173,109
2025-03-03,SA-001,San Antonio,TX,South,988,4363,0.4578,0.0771,76,31.73,2411.48,152.04,577.49,241.13,5930,17304,16700,114,666,272
03/04/2025,SA-001,San Antonio,TX,South,827,2535,0.5981,0.0788,65,28.67,1863.55,409.52,579.72,235.45,12376,17242,12355,237,780,132
2025-03-05,SA-001,San Antonio,TX,South,939,3174,0.5666,0.0701,65,32.17,1950.96,363.37,212.38,257.24,16038,4265,10929,341,169,95
2025-03-06,SA-001,San Antonio,TX,South,939,3875,0.5897,0.0622,58,23.02,1335.16,376.98,598.68,221.39,12569,16589,10560,314,1088,124
2025-03-07,SA-001,San Antonio,TX,South,1364,5852,0.5489,0.0615,83,25.35,1941.81,297.61,541.09,275.96,11837,9409,17472,203,325,237
2025-03-10,SA-001,San Antonio,TX,South,938,3410,0.5145,0.071,66,,1382.35,236.91,560.92,281.23,7244,9569,19457,146,342,234
03/11/2025,SA-001,San Antonio,TX,South,873,2781,0.5507,0.0595,51,34.66,1767.66,273.21,300.83,223.48,12261,4706,9897,199,277,145
03/11/2025,SA-001,San Antonio,TX,South,873,2781,0.5507,0.0595,51,34.66,1767.66,273.21,300.83,223.48,12261,4706,9897,199,277,145
2025-03-12,SA-001,San Antonio,TX,South,1028,4454,0.416,0.0416,42,26.29,1104.18,217.69,499.3,257.36,7146,13010,15569,151,453,196
2025-03-14,SA-001,San Antonio,TX,South,1261,5122,0.6142,0.0203,25,25.9,647.5,225.13,402.76,294.78,7260,8680,16473,171,428,263
2025-03-16,SA-001,San Antonio,TX,South,1295,5718,0.5276,0.0291,37,24.48,905.76,203.01,345.42,197.06,5976,7372,12781,198,303,190
2025-03-18,SA-001,San Antonio,TX,South,918,3550,0.582,0.0555,50,32.48,1624.0,,236.24,234.23,8826,6220,14973,143,240,134
03/19/2025,SA_001,San Antonio,TX,South,671,2697,0.5706,0.0439,29,22.48,612.9,428.12,447.62,277.0,16035,8849,14332,528,532,177
2025-03-20,SA-001,San Antonio,TX,South,973,3362,0.6461,0.028,27,24.44,659.88,262.71,395.27,285.23,10820,9598,12930,351,425,207
2025-03-21,SA-001,San Antonio,TX,South,1390,5929,0.4994,0.0258,35,32.36,1132.6,340.8,315.0,123.45,8901,4965,4954,202,256,65
2025-03-22,SA-001,San Antonio,TX,South,779,2547,0.3686,0.0621,48,23.67,1136.16,274.23,483.57,221.84,11531,11813,14780,261,621,243
2025-03-23,SA-001,San Antonio,TX,South,1084,3482,0.4288,0.0209,22,26.56,584.32,157.08,539.5,185.09,5084,16167,7427,172,515,127
2025-03-24,SA-001,San Antonio,TX,South,1025,3235,0.5126,0.0665,68,27.44,1865.92,242.24,353.12,202.1,8485,9449,10778,185,368,87
03/25/2025,SA-001,San Antonio,TX,South,942,2784,0.4813,0.0506,47,29.6,1391.2,,487.82,124.42,11330,11871,7558,368,657,67
2025-03-27,SA-001,San Antonio,TX,South,990,2842,0.4325,0.0786,77,19.62,1510.74,331.11,535.14,143.25,13388,11822,8738,239,720,118
2025-03-28,SA-001,San Antonio,TX,South,910,3480,0.4626,0.0231,21,25.31,531.51,163.61,232.38,160.33,6750,3914,8708,183,163,77
2025-03-29,SA-001,San Antonio,TX,South,1489,4922,0.6404,0.041,61,29.94,1608.32,371.77,326.05,293.81,16543,6259,20146,430,217,167
2025-03-30,SA-001,San Antonio,TX,South,938,3390,0.4733,0.0337,31,34.6,1072.6,188.62,203.13,131.13,7826,3780,6118,198,208,63
2025-03-31,SA_001,San Antonio,TX,South,911,2559,0.5835,0.0347,31,32.28,1000.68,428.66,371.5,160.64,11060,8356,7162,175,304,79
2025-04-01,SA-001,San Antonio,TX,South,566,2330,0.6428,0.0288,16,21.63,346.08,319.27,211.82,221.74,14323,4899,10829,358,270,137
2025-04-02,SA-001,San Antonio,TX,South,796,3448,0.6018,0.0442,35,27.2,952.0,202.16,459.57,113.6,6766,13424,5863,103,818,99
2025/04/03,SA-001,San Antonio,TX,South,897,3536,0.4632,0.0502,45,18.88,849.6,172.52,379.83,126.83,6491,6272,7398,199,437,91
04/04/2025,SA-001,San Antonio,TX,South,1300,5518,0.6155,0.0355,46,33.49,1540.54,315.29,217.81,263.99,13844,6199,14788,260,289,236
2025-04-09,SA-001,San Antonio,TX,South,831,2779,0.542,0.073,60,26.36,1581.6,216.77,209.72,199.74,7828,5794,9257,199,387,133
2025-04-10,SA-001,San Antonio,TX,South,725,2384,0.6186,0.04,29,34.25,993.25,435.14,239.37,226.35,14704,6155,10980,269,423,180
2025-04-11,SA-001,San Antonio,TX,South,1629,5001,0.4178,0.0684,111,24.31,2698.41,293.28,373.88,106.41,9143,5686,7162,232,333,86
2025-04-12,SA-001,San Antonio,TX,South,1559,5652,0.5487,0.0705,109,24.16,2633.44,420.89,465.6,160.14,12736,10910,8432,306,593,115
2025-04-13,SA_001,San Antonio,TX,South,1047,3117,0.505,0.0463,48,33.75,1620.0,272.15,415.02,143.73,8091,7065,6624,208,424,87
2025-04-14,SA-001,San Antonio,TX,South,1087,4860,,0.0416,45,24.65,1109.25,316.39,423.82,162.43,11014,12244,9937,348,651,120
2025-04-17,SA-001,San Antonio,TX,South,943,3336,0.4354,0.067,63,27.85,1754.55,151.91,438.92,185.94,4878,10968,12307,103,742,213
2025-04-19,SA-001,San Antonio,TX,South,944,4026,0.5452,0.0294,27,32.07,865.89,244.44,528.54,126.11,9363,12287,6960,307,706,113
2025-04-20,SA-001,San Antonio,TX,South,1238,4408,0.5382,0.0607,75,25.17,1887.75,409.36,525.51,118.64,15710,9875,7021,348,671,84
2025-04-22,SA-001,San Antonio,TX,South,819,2764,0.6253,0.0604,49,33.59,1451.67,207.74,399.63,198.07,8724,6471,13840,133,325,207
2025-04-23,SA-001,San Antonio,TX,South,991,3307,0.6296,0.0312,30,22.8,604.95,246.94,584.9,292.89,9817,16147,13162,192,1004,118
04/25/2025,SA-001,San Antonio,TX,South,1046,3743,0.4338,0.0586,61,23.24,1417.64,365.27,258.19,240.44,11652,5640,12709,388,281,183
2025-04-26,SA-001,San Antonio,TX,South,1058,4078,0.3951,0.0721,76,30.69,2332.44,348.45,318.33,212.58,8782,6926,14229,247,228,118
2025-04-27,SA-001,San Antonio,TX,South,1294,4194,0.3863,0.0502,64,25.49,1631.36,438.12,387.93,254.96,19430,10861,11574,491,356,132
2025-04-28,SA-001,San Antonio,TX,South,1165,3955,0.3851,0.0288,33,31.21,1029.93,425.74,310.09,243.34,14623,4776,15370,340,267,133
2025-04-29,SA-001,San Antonio,TX,South,826,2691,0.4478,0.0212,17,26.3,447.1,368.47,249.4,204.61,9752,4117,8622,223,228,77
2025-04-30,SA-001,San Antonio,TX,South,898,2603,0.6067,0.0466,41,28.76,1179.16,366.46,455.38,286.53,11981,8315,15275,222,334,222
2025-05-02,SA-001,San Antonio,TX,South,1177,4278,0.4944,0.0573,67,31.55,2113.85,222.49,441.71,203.42,7763,8804,12410,217,482,176
2025-05-03,SA-001,San Antonio,TX,South,1281,4075,0.5021,0.0417,53,34.56,1831.68,196.08,266.23,261.71,7813,4064,13761,260,138,193
2025-05-04,SA-001,San Antonio,TX,South,942,3215,0.4494,0.0334,31,34.36,974.37,322.24,509.63,114.25,12342,12545,7371,266,568,63
05/05/2025,SA-001,San Antonio,TX,South,934,2887,0.5085,0.0385,35,28.58,1000.3,416.34,528.67,234.07,16698,14891,9758,252,518,90
2025-05-06,SA_001,San Antonio,TX,South,600,2598,0.6161,0.0701,42,24.82,1042.44,201.18,422.52,226.74,8678,10670,13891,290,532,204
2025-05-07,SA_001,San Antonio,TX,South,916,2969,0.588,0.0523,47,20.71,973.37,283.34,378.43,138.56,7633,10564,6788,214,430,107
2025-05-08,SA-001,San Antonio,TX,South,789,2724,0.5399,0.0601,47,27.62,1178.02,429.66,531.47,253.38,14580,13272,16549,350,888,242
2025-05-09,SA-001,San Antonio,TX,South,1500,6591,0.3769,0.0519,77,25.97,1999.69,293.06,431.62,154.78,12183,8891,8186,404,486,131
05/10/2025,SA-001,San Antonio,TX,South,986,3216,0.3504,0.0249,24,34.79,834.96,261.61,381.44,238.88,8954,8120,14158,272,545,164
2025-05-11,SA-001,San Antonio,TX,South,1020,2892,0.5757,0.0636,64,22.48,1335.62,417.36,370.49,240.53,11412,9464,14213,368,601,232
05/13/2025,SA-001,San Antonio,TX,South,904,3876,0.4389,0.0526,47,18.5,869.5,308.46,453.98,266.43,8630,8187,18126,268,369,208
2025-05-15,SA-001,San Antonio,TX,South,824,2473,0.488,0.0704,58,29.06,1685.48,,372.3,140.55,10436,11050,7360,163,742,87
05/16/2025,SA-001,San Antonio,TX,South,1253,4597,0.3555,0.0602,75,26.59,1994.25,363.64,380.93,212.64,12788,8598,10138,247,377,121
2025-05-17,SA-001,San Antonio,TX,South,1231,5424,0.521,0.0464,57,33.34,1900.38,394.31,436.16,170.99,10769,13047,11210,334,504,140
2025-05-18,SA-001,San Antonio,TX,South,1614,5989,0.6219,0.031,50,23.35,1167.5,242.58,443.65,265.97,9925,12065,15751,238,564,177
2025-05-21,SA-001,San Antonio,TX,South,941,4045,0.5989,0.0238,22,20.25,445.5,362.75,352.48,216.04,9238,6745,11493,147,318,127
2025-05-24,SA-001,San Antonio,TX,South,1266,4760,0.3779,0.0719,91,28.83,2486.42,198.16,515.84,206.98,5169,12563,13519,121,717,194
05/25/2025,SA-001,San Antonio,TX,South,888,2631,,0.048,42,21.01,882.42,198.96,200.78,277.72,6839,4689,11357,203,280,129
2025-05-26,SA-001,San Antonio,TX,South,956,3817,0.403,0.0799,76,19.05,1242.72,169.35,514.55,272.97,4546,10400,15491,107,633,230
2025-05-27,SA-001,San Antonio,TX,South,1078,3350,0.4589,0.0559,60,19.13,1074.44,392.94,292.96,152.47,14717,4982,6761,491,246,105
2025-05-28,SA-001,San Antonio,TX,South,587,2383,0.4292,0.0616,36,22.73,818.28,177.42,409.04,100.84,4863,10111,5058,112,415,45
2025-05-29,SA-001,San Antonio,TX,South,1043,3754,0.3542,0.0655,68,28.56,1942.08,288.85,558.89,263.16,8085,16604,12266,166,664,115
2025-05-30,SA-001,San Antonio,TX,South,1599,4494,0.4092,0.0334,53,18.81,996.93,,476.31,254.26,8973,7461,16983,274,274,287
2025-06-01,SA-001,San Antonio,TX,South,1852,5258,0.4783,0.0652,120,28.9,3468.0,301.99,385.21,143.52,7667,6127,7256,135,349,88
2025/06/02,SA-001,San Antonio,TX,South,864,2709,0.3907,0.0765,66,30.83,2034.78,214.51,320.3,119.09,9243,6176,8133,226,268,95
2025-06-03,SA-001,San Antonio,TX,South,1081,3083,0.5926,0.0783,84,23.99,2015.16,311.89,433.33,247.72,8266,7642,11023,253,297,160
2025-06-04,SA-001,San Antonio,TX,South,1099,3803,0.5919,0.0399,43,21.12,908.16,265.03,575.73,130.64,9496,16207,6031,195,750,63
